"","CIT100","CIT102","CIT103","CIT105","CIT106","CIT107","CIT108","CIT112","CIT120","CIT127","CIT129","CIT12","CIT130","CIT134","CIT135","CIT138","CIT139","CIT141","CIT142","CIT147","CIT148","CIT14","CIT150","CIT151","CIT153","CIT155","CIT156","CIT15","CIT169","CIT170","CIT171","CIT172","CIT175","CIT177","CIT178","CIT179","CIT17","CIT180","CIT181","CIT182","CIT185","CIT186","CIT187","CIT188","CIT190","CIT192","CIT193","CIT194","CIT199","CIT19","CIT1","CIT202","CIT209","CIT215","CIT218","CIT219","CIT220","CIT221","CIT239","CIT23","CIT240","CIT241","CIT242","CIT244","CIT247","CIT249","CIT250","CIT251","CIT252","CIT253","CIT254","CIT255","CIT256","CIT257","CIT258","CIT259","CIT25","CIT260","CIT262","CIT263","CIT265","CIT266","CIT267","CIT268","CIT269","CIT26","CIT270","CIT272","CIT273","CIT274","CIT275","CIT276","CIT277","CIT280","CIT281","CIT282","CIT283","CIT285","CIT286","CIT288","CIT289","CIT28","CIT290","CIT293","CIT294","CIT299","CIT2","CIT300","CIT301","CIT302","CIT303","CIT304","CIT308","CIT30","CIT310","CIT311","CIT314","CIT316","CIT318","CIT31","CIT323","CIT32","CIT33","CIT344","CIT345","CIT346","CIT347","CIT348","CIT349","CIT34","CIT352","CIT353","CIT354","CIT36","CIT37","CIT38","CIT39","CIT40","CIT43","CIT46","CIT47","CIT50","CIT53","CIT54","CIT55","CIT56","CIT60","CIT62","CIT63","CIT64","CIT65","CIT67","CIT68","CIT70","CIT72","CIT73","CIT74","CIT75","CIT76","CIT78","CIT79","CIT7","CIT80","CIT81","CIT82","CIT83","CIT84","CIT85","CIT86","CIT8","CIT90","CIT91","CIT92","CIT93","CIT94","CIT96","CIT97","CIT98","CIT99","CITN196","CITN327","CITN328","CITN329"
"EMX2",-0.670580161180955,-4.13408236157439,3.43341403799212,8.51225012701021,-2.12922814838153,2.17008821446169,-3.27294679618347,3.83500017071685,-14.9437832566106,-7.07898410134985,-1.65435209922034,-15.2785030940756,6.5728228686086,-4.0614048482143,5.80911841687702,-7.71408296534066,6.64240447356402,-10.2684555296438,1.89865939143131,2.70541079745393,13.6700703286979,-15.0706251312547,8.95155326241422,1.94803177334167,7.58186539662211,1.68058220406459,1.65844451272577,-11.5059140355051,12.0964717027237,-10.7789572655149,10.5471910362158,-15.1354983991626,1.52213224038542,-0.716458531553552,3.88971482360034,0.39820111668492,2.36145478803352,-10.8815622331934,-10.1558420860186,1.41547115977414,0.0531128564352249,-5.51029366768633,-4.24918230696003,-19.2103834625964,-15.7879651423488,-4.69164170244551,-1.41435819176514,16.0546045504962,10.1171294932409,-14.2881970594197,-0.293400805774439,7.47443685273666,14.0457967470876,6.51550012089408,13.5106840251732,13.0563984413255,13.4317069446988,12.454373286408,5.58241093195401,-3.14268719697013,9.19393498531427,12.4991574923906,4.77689457448132,9.04843364162205,8.60188037691531,9.94300992604537,6.52676506313122,17.284432056714,-5.63560160676612,-4.13092304555339,-13.1865672215885,2.49826462122574,-0.202537114096013,6.75675323535011,2.42081114624277,3.9148803321572,-9.47562464815255,-4.37297009727287,-20.4245925964216,4.34272072891295,-1.34540927468605,-1.5603764693799,-0.5864608562559,-9.57056718442436,-11.3708197011764,-5.88567970922043,11.548199429827,8.35824389948656,3.2159903085154,-0.0428024726511884,9.41674008986992,11.8689713435603,3.51417732836105,3.43541139555907,1.06122964824197,-1.61633935114554,8.55842110844579,6.99006901893852,3.20772276373048,4.01392263633053,6.7044015784446,-17.3889990308118,-0.662708669045865,7.19924862503411,-4.67155854294474,11.7463303282897,-5.71260743121167,11.2766170079403,12.8295984882463,7.82780781303491,14.4726971764608,10.3322943517217,5.35331877339155,-13.6068477753195,6.49687306818464,12.2542301676822,11.0367085230073,12.3270855255141,5.53849893282726,-20.5572848642193,8.8959359107566,-16.2540671588063,6.85175312567639,7.58272268930881,8.21287050680112,10.3409110641961,9.45906982230169,8.70384524442387,6.67978768806581,-2.36053894673741,7.61073739750271,9.18747323706953,9.77540342780793,-12.1980288307572,1.72153694098574,-15.2368373912621,-1.71006397722084,-2.80089341326167,2.29226781910814,0.0719511587623727,4.59431342989442,-14.1753744022592,7.7790960952877,-0.532566686119312,-5.0018134786856,7.57691634262931,-3.02408101788312,4.81965660276319,4.3125280481127,9.67465913767008,-4.59424311806433,5.13416982511431,3.91008674246164,-6.0851620068918,-16.3810531857339,-2.00882522450202,3.82791219499979,-13.7455880701686,0.768194141574425,-16.2146494957206,-10.9755561147932,-4.40801109317476,-4.06064855783019,-12.5233351885317,2.82975750009223,-11.4731579219781,-16.0496984703736,5.23687064945065,3.22748823244248,-6.09326315339274,9.35912433699744,-3.57092244018352,8.03392071217638,2.8950509230096,-1.51190731579292,-8.18590001683796,-6.75879174143335,5.42644018734827,2.76866749285341,16.618029416388,6.251739190024,6.94368169051493,13.4121528678945
"EGR1",6.27212073927002,14.563271975617,-6.80558750713788,-4.34778837906208,11.9621416494702,-3.97575140500243,5.97202706741248,-3.72474983539829,12.0230123763981,8.54474134023057,-2.47929321491692,5.03305388857121,-0.471139341913423,9.60238541306918,-8.85091593927296,7.97034822125683,-4.88171674045853,6.29713792124966,0.445167285350198,1.17069445098903,-14.8722193411484,13.6541078426931,-5.53702146915139,-8.56861025273587,-10.3368569812925,1.25790330035377,2.50958200205183,17.5912499351035,-8.04126589531156,7.86463816151852,-11.6614646107928,11.3447154013956,2.32359110021451,4.95888592999352,-9.85077155595009,7.09754780928549,4.24137695856237,7.29775466797686,5.80945917830028,1.00553031438855,13.0810893471348,13.7207558397245,11.8555407978395,8.07566078456431,7.00395584322448,6.03785759953126,-0.782361828441382,-6.6363259696028,-1.09981371685356,9.50712970115549,6.42828084135071,-8.4972441427466,-11.4855336121615,-9.18365991582076,-14.5192794060704,-5.26896281593897,-13.194102148884,-16.6723613097923,-13.768108663821,3.79617091307152,-10.1791821450162,-13.3297585649543,-3.30473936433158,-8.04989427619395,-11.0433355359868,-17.6548662900948,-15.5125691213459,-20.1138636789414,20.6535387418299,7.31210957511421,15.04022617422,-16.0828894972816,-3.14597072870372,-2.41384880151796,-7.50976489589981,-1.03109398447108,13.1788373926762,7.43555229153736,17.6558437405367,-6.57203818843358,2.98022647527728,5.07956991209197,6.9189359678034,6.68587923673847,14.2144875187794,23.2121467829324,-10.048798621081,-17.9781995520508,0.333783981060207,10.2620337402908,-6.65065054299925,-2.88914016425579,10.3309010359998,-2.93147405679049,6.37976561831497,-2.58874087342576,-10.7701434871244,-8.25717122613009,-7.10523497297608,-9.113449125697,1.35977085121157,10.8906140931883,3.50243849473831,-11.0252299683895,1.73385402623189,-12.1159482607425,16.7988333029401,-7.33741677141309,-9.32160922363474,-8.55533026023981,-16.753917131181,-11.5633102640639,0.420987971234323,15.2261696236129,-5.51823984743815,-6.54427306234519,-15.6541224680846,-6.77495849588854,-10.6972592084565,12.3916423986149,-8.68067859998356,8.14541885695634,6.24744086637143,-6.86760640068146,-11.8993536387946,-15.5910198643526,-16.0889168073259,-15.1637646957884,-2.85403304378999,4.56031664536516,-1.97606723889423,-14.1063736576775,-10.173526551127,17.5757666034358,2.19133533993918,7.12600663181523,-1.34466149889906,6.4763789730968,0.0632067198029686,5.2377514208521,-4.90597572959886,5.77283443847168,-13.6949683770373,-4.32864347335922,6.56659143334356,-17.6391730930196,-7.04952121966668,2.63305705917632,-10.1096755178457,-12.3030963231673,-0.811549835760265,-6.27796140363076,-2.89886640934944,10.5571948585234,10.9736287011785,5.98289726729,-4.54888669648872,4.79258983538965,5.16528270284347,7.42876027669954,34.7717329989647,7.57408901867876,13.3902960020168,6.30198147364015,0.102304923499194,20.5100722075278,9.65304157293382,-11.7627783919437,-8.37357353447931,3.87274917170937,-6.16197636197105,15.698385419636,-10.380382789435,-2.29210756962328,-4.53261461330822,16.7132431622026,0.673469390167076,0.869954915818921,-8.76554018529118,-9.48014166265453,-5.04252293001837,-4.43029926609467,-9.44129119903922
"TGFB1I1",7.03486034663112,19.8195343467129,-4.91851779153487,-5.55558936462763,12.7029957212301,-3.14194239470921,9.58334237282604,-7.26762140809945,12.6456084895183,7.28319529445993,-0.40024969291336,2.4074458724302,2.72022407824748,4.45531684580794,-9.77757696228357,14.4752797273928,-6.69917175748257,7.99112396201575,-5.15660016236054,-0.0532434698278781,-14.0118635771778,11.8570978509751,-7.1085736451504,-8.73485452649929,-8.0127174351412,-0.274819773101451,-0.447895940144809,20.6054146218234,-10.196394305811,10.2757087624459,-9.90713855881779,14.2945670559839,0.424962254630175,5.40451906707775,-10.6787959196853,6.4817251558663,3.69815264841003,6.86357071172967,2.02940789222192,-3.46728262837411,17.6125559924615,13.646845221461,15.4375630319555,11.5489035562537,6.59273335211251,7.00456380229372,0.893091383961314,-3.78323467962626,2.2833533007846,10.3783003005491,4.01168928792338,-5.93282789881829,-5.87300289977287,-7.18007269572918,-12.6388966212602,-3.48262096461238,-8.19669542643068,-14.1605536939373,-8.54048004390292,1.01922390943765,-10.9999274919848,-15.808516885099,-5.6824143776935,-7.57691302257775,-9.14501495869446,-14.1562062966332,-13.4047033977115,-13.5765176945959,16.4128567934565,4.80304671601834,13.5918620508309,-15.7087876014074,-5.02455396595802,-1.76227254172594,-7.98453884537108,-4.56868099603349,10.6141054349307,4.56279667106187,14.873360152207,-6.38294645011836,1.73381410083968,5.77985221991256,5.17801584214434,4.47845277385922,14.1191357605194,24.3753172968052,-13.0498286452716,-15.0343152331894,0.155047017083856,11.3627835846485,-8.2199350272213,1.60315238709662,11.945140272711,-2.68854085436606,8.26900717177196,-2.52123422803504,-10.4521755439503,-8.39597726746905,-7.04781191639695,-10.5175727172659,3.55684462087863,10.2924293838288,4.09287067617254,-9.11238322197415,1.05088628521826,-8.85475226779433,22.0543151087436,-10.9983589154055,-14.1428072958896,-3.04653166150228,-14.1796755536711,-10.9349702551856,1.39623258369921,10.5565651563509,-6.13928627496211,-4.15505965593527,-14.6604239892922,-6.50133189828202,-9.22799159027471,12.8396635506066,-10.764830192222,8.70453829896626,7.57971082484089,-6.72140719973573,-8.66516496344323,-11.7448253194417,-12.9210544677458,-12.4743838839552,-2.38135276638624,6.70087288916575,-2.27547191805901,-14.1376239261377,-9.98257859786808,11.2952872913092,4.35676322201334,4.91846290826334,-2.77821378880221,8.96418759852823,3.18845050976839,7.70223820340805,0.240868431409119,4.26155285904228,-8.10700016337125,-4.75501648249227,5.83408923083744,-10.5676529364249,-6.32089445608853,3.22165092196913,-6.79125284682958,-10.9202536251818,-1.32545014220291,-7.55840288689673,0.985618020934866,12.9039586321175,8.31475008017633,2.86489054683941,-6.55023036063017,3.59030051070442,6.57037376779975,2.37376909748629,27.7911585585341,8.97322960385198,9.86834951849652,6.93204626010506,-1.00255697128983,25.8752722868753,6.91476700249208,-8.58738405704914,-6.00248085348955,4.14013329620218,-8.89305048311124,17.3623657805861,-8.41387234074081,-3.60442928627995,-7.23696483812662,14.3158159697062,-4.011230284918,-1.61740386096195,-7.71847812005291,-10.380444595658,-7.79135994604041,-6.97633898770396,-12.6825855954391
"EGR2",4.5810890604067,14.5042788873959,-8.66442036649048,-7.40807459738977,11.4323309873168,-9.66810971290116,12.391082372826,-4.85468246266484,21.5117790773538,10.5607146459189,-1.02226888069295,11.3751781967211,-1.70058607648615,8.44393017013357,-11.4950838979176,9.70296481811288,-9.85083054558218,10.6826269542709,-1.07793106328689,1.96708335192976,-25.4258025492526,22.8640588989074,-17.0420173216526,-8.01897161251134,-14.9244072069414,0.586846057704966,4.61969915817132,20.5188219064281,-15.1786658377856,10.6622865108161,-18.795791361911,22.2507526981425,1.79262680709772,9.64548409410796,-9.31828865826512,9.97658002169599,0.657414671344387,14.5722192791711,12.468293822644,1.81746015427413,11.529364303046,16.7402329682854,12.4097739320627,20.6013853266238,17.0759909251529,6.1405212955233,-1.93104217395475,-17.9784833726105,-6.91712364464836,17.3131379227649,4.21656860866054,-11.2052035794978,-19.0466153232196,-15.0120724251686,-28.7863815692795,-18.2621573933201,-26.2297388476397,-24.8476642392752,-10.673995819661,5.57270221128949,-14.0311250849722,-23.7397113643482,-8.67538897029649,-17.3536137450286,-19.9044250028117,-25.7574973465281,-17.2917138874716,-34.6824691327254,24.7923893817078,11.1939409272215,22.1383428803708,-16.3408525859689,-6.68492201517755,-4.50126195937608,-9.93336323071328,-0.604415385730116,13.7174806252935,9.95818138529322,34.8412035362727,-8.28709151859229,5.7161288482109,8.4823442659874,8.22741578979566,12.6155677144678,25.2873693989736,23.0665836313613,-22.810972723734,-20.7212434982357,-1.24140987300903,10.1590715008646,-11.7268417972808,-5.71925952075846,8.72533880513151,-5.72062829876283,4.48264220704697,-2.7576736603274,-20.8866298433621,-12.3790943896744,-7.16251768828349,-12.9289105522206,-3.01505856373281,19.9287722183468,6.93895464814426,-16.0157927763035,3.01135557403582,-18.7550287338375,19.9558086341554,-19.6994802981666,-26.474189736008,-10.4540970516419,-27.7893695969165,-18.9879572479675,-0.1110966906488,19.2173503554489,-10.9885333720576,-15.3471323831576,-23.424685358638,-17.7755096063052,-17.5151271433855,24.122162782841,-14.5307124550344,15.0833912735172,0.726688366862604,-11.7320446650767,-17.7237139061751,-20.2623364172558,-21.7858073990799,-18.7765637565012,-10.109164117583,7.37226750912316,-9.66456729151891,-22.4841290761632,-17.1604385330509,25.4391101449028,-1.21044133011641,19.2551547679893,-0.798918717409239,12.8256306040493,0.384884596214391,0.761519488468094,-5.99884178282935,11.3571087832263,-17.972224920209,-6.39344534060405,8.55029195280892,-16.6476679936108,-8.0458174566796,-2.60717974649673,-13.0686882402794,-20.6517424598223,-0.591945039918304,-9.3101995404732,-5.99164939289686,15.0138576735403,20.3299802152342,8.79846057925606,-10.7820564724202,13.9065041912446,3.87466824580964,16.9837501369559,28.5892523553831,8.75433200167032,12.9212421590784,12.9768496115871,1.10716996201852,27.948910113344,18.6290322376508,-13.3662985852014,-9.56595929616441,6.19638273998603,-10.3368300926779,15.8133809697397,-15.6873144664532,-4.86710846794422,-2.80364506992098,20.1794037427202,3.08956233695334,-4.20299044375788,-11.3693738979808,-23.8252828499896,-13.1441934237714,-12.0374613580102,-20.4576713533335
"PLAGL1",5.74390747781422,18.7804492226699,-10.0752454057487,-7.00151516845004,13.4972269556334,-7.33383987955063,9.34901321557021,-8.2469075219843,14.8866571002029,13.7652596338976,-1.68418900175675,9.49526878464116,-1.82497185787845,11.2040359968771,-14.6061943625323,11.6944490259398,-8.11026108495019,8.43345998878166,0.420334624985572,0.692375333054564,-21.7229018068104,18.62826880926,-12.1255292727934,-10.1963853467321,-17.2002635294082,0.65299420055329,4.00943021206861,17.7698736152213,-16.4113665459857,10.0075086617748,-18.4034515720229,19.372229607496,3.50133646998362,8.3437528063327,-9.58621376052734,7.47197769016447,4.59503664347677,12.6725245064498,9.18948984750713,1.57167580979351,14.6095200156103,17.3826674169993,16.1280249001976,15.0388809991956,11.3120492647783,6.41440342945035,-1.41844942292918,-13.8896995825889,-3.31549409331176,16.8367313622364,8.12564973000597,-11.4597586479777,-17.7417373250279,-12.5950314920178,-25.6533184159961,-13.1331626071771,-20.3159108334654,-22.023715787362,-12.4617886339385,6.33344835083335,-13.7699037177201,-20.6149343182039,-5.5927420893927,-14.3445926956655,-15.4589136705593,-23.7972321062787,-17.9506084264669,-29.6618034901361,23.3518732338031,9.0407176310015,20.1703430839482,-16.8663598296503,-3.80531450990024,-3.9682412870652,-8.28169185428623,-1.87882290782533,16.465258366401,10.0179901301937,25.7986770887932,-8.62017668098494,3.47603648630678,8.8874326363263,8.13078952137692,9.97959534984287,24.074222577493,23.2302577604989,-19.6537832892688,-18.7120226815355,-1.27070261832135,13.8640837489111,-8.39206054646538,-4.58253838315511,12.5414183892831,-6.00187136942152,8.12075234202086,-1.42547069403333,-17.7772803273323,-11.1432338616469,-6.38387911430572,-10.6924387575313,1.25028089089855,13.7948496618031,5.69503806990862,-18.6889306299289,0.790145136658987,-14.3519956529874,20.4471837039639,-14.5385129371633,-19.6383119978811,-10.1196985066552,-22.8755316246244,-19.8203573299985,2.6227317191668,15.4257142127124,-11.103356829389,-14.0520377871117,-17.7611020268844,-13.7187604733679,-13.8402824656837,17.5264811661883,-11.8916276631818,11.9038492295509,5.90124257062715,-9.97067855287096,-17.3116067024347,-19.0614432453581,-22.0211117661761,-16.7161330678697,-5.83149289452421,6.66513986508256,-5.43893304616494,-22.0688627071433,-13.171148543101,23.819063164822,1.28566366879155,12.8139313207374,0.767570601998562,9.38986813293114,2.88114791143014,1.40719967025987,-5.83459665502275,11.5895306333195,-14.1420973128487,-5.26832373189926,8.28283718002018,-13.6649397649974,-7.35090833643705,0.814660758287154,-13.1437441559351,-20.6872528276839,-4.16202319840316,-8.56186535969625,-5.61577383559514,15.08939241472,14.9227603908395,8.87380702341311,-8.73723636504125,9.81384303063613,3.57825137917097,11.4725709939215,27.8105441052462,7.71404715147922,16.9651708937562,9.29403405850548,0.524342766680284,27.256755939262,15.6537652146613,-12.827152763197,-10.4259599381708,5.15570945306871,-11.7534050127042,19.6483356016847,-16.4464805331596,-3.64398375043466,-4.46612851284345,19.2727026661648,3.25806105184598,-0.964464209139571,-9.91070602969523,-19.0853184697659,-8.21957696277152,-7.7010870282528,-16.4481816123775
"SOX9",6.18411931880973,10.6276447893066,-4.74964201059974,-4.48559962390597,12.3229266100931,-1.96870563862843,14.3402806073014,-1.83520775904182,23.8232930078385,11.3944707495498,0.351769155636913,14.3652125991703,-4.20263503313869,13.4308910690637,-15.9132901905277,12.8228718184263,-5.04734197443385,13.4418994116224,2.78927859800611,1.53953639892478,-23.6640014657208,24.2393392562638,-13.24997989432,-10.9973985474451,-13.5069002011118,2.3341482067911,6.38797267766305,18.2196135931162,-10.6925273233104,12.5407664099051,-15.4542712288122,25.865982670717,1.63247768985971,4.00777425217338,-10.7246298415306,6.97843070836942,2.35794668927004,13.1194784053544,13.718294377334,4.51683482011878,9.10972094136052,12.1884636697455,9.40300668881408,22.6955217398927,17.7888708673126,9.68826148469018,1.0837266019396,-16.1783330923451,-8.67230349035469,20.9554371207921,5.24834612919272,-10.7333290312265,-20.1008591126816,-15.262712335982,-23.2526889446516,-14.5691531856146,-21.1617707212275,-25.5599864617887,-11.8811579034075,8.09982748823303,-18.5163545682586,-23.4819950227743,-1.60252543120637,-9.98381608062297,-13.0873098706855,-20.796092132271,-17.2571202807853,-22.6661298526668,13.9679663584701,4.15749838156159,18.1653734389876,-15.6467648694717,-1.3450418891899,-0.700263359041462,-5.07911836603681,1.65281893464526,11.6719690337527,6.52452153613497,30.9525246526261,-11.2195596156001,4.78314603478688,10.0677664166356,6.12297475422925,11.8966147000062,20.4159564782016,13.9746167550416,-23.1864072244614,-24.1556913766734,-1.99217742682959,3.50734941812618,-6.03340218423713,-10.6399766801912,3.05822564299092,-4.82381788673939,5.97489288331029,2.22190711841787,-13.7844143588075,-16.8254219926494,-4.63716071757944,-8.30519259782948,-1.38254671649478,21.2245958165799,8.33765272252563,-12.7968963387056,5.46723517935621,-17.9435769912624,14.0391206811954,-19.0031498236479,-21.3769953020157,-17.8805686212495,-21.9299969122287,-22.4321732923945,2.9692741899999,20.1369785396204,-5.78520088890993,-16.5684564128342,-19.6423464478336,-17.7363110566421,-10.8337188702262,25.959291173266,-13.0797035740463,19.1255501779229,-2.75180790508713,-12.99451017714,-18.867435614404,-20.730319545986,-21.0111512415939,-19.8657517465735,-9.60880776806331,7.1349262107269,-10.0866767498564,-20.8606344853125,-20.0651189100706,20.1185388345433,0.393344107456697,18.2185399039942,1.7311679831374,13.4276867748766,-2.72663890136602,-0.557024168890802,-5.26471338464129,14.6748672971426,-15.7269949519939,-2.66137917072185,9.24369164342678,-14.4418471766796,-4.21883650835198,-2.08170723102128,-13.1691804618836,-18.349859870236,4.33254438881506,-9.66272687879903,-8.0696760860868,16.2244040721388,21.2258855545584,6.15860361458151,-6.90007140064321,16.1895993920109,3.65609237574382,18.4190179583914,19.6707608012506,10.4319154750499,9.03669069234388,13.3239749176764,3.086013890001,24.7699860710597,20.6385229815178,-9.93072190783901,-7.30262618108487,8.6133270225499,-8.60893609201749,13.4005477993077,-16.3012386949601,0.653547739019906,-4.77185091078726,17.2701866141439,5.42838728513517,1.53266040754529,-10.9865300721988,-19.6920311232095,-6.59287797319957,-7.91378191056806,-17.6181336659656
"HOXA1",-5.68984628892522,-3.64662041947754,0.745115064900626,-3.3663985053183,-7.58213069633459,-2.5561888907653,-4.85544234353168,-4.34178000043214,-6.84079251142663,-2.90652063031823,0.243708409897479,0.2781666820805,-4.01592490417,-5.86586551734852,4.29773904779632,-1.15292097369004,-1.75494973178307,-2.21727346793223,-1.66887269515844,-4.67188932640071,11.4955011498443,-4.7151976050241,8.2919384327415,4.43847108331373,0.138099485919627,-8.98988590553028,-7.30811572791895,-1.75828459850082,-0.195576555840688,-1.23330589499714,2.25365566215567,-5.5267689098895,-6.40065581289176,-3.35373490124994,3.38434756002894,-5.33821106587349,-2.8877307099665,-4.4371891842161,-5.92068309773825,-3.80142175732514,-6.90521750496789,-4.4131668437938,-2.56734375775385,-1.71323643874283,-3.5237485022018,-5.66586829726333,-0.00124580415415866,5.99995343317805,2.07273362163703,-3.88309897695008,-2.3601534260843,1.68698236510345,7.45063535047334,7.47608405979908,12.2544607813122,8.45944799706865,12.74738522919,13.8769228583133,6.58265138608997,-3.87574935991935,10.52992946008,12.8894641673829,-4.21580141000333,1.74586466829365,9.74415839759599,8.80632766677821,6.89104527260599,5.06595370083136,-5.82095920429935,-2.91695316204946,-6.35462126702246,9.69242240594731,1.30751103219046,-3.90725613068322,-1.1947075991095,-5.43323689532589,-0.815709753642803,-5.22022390659569,-6.010056022743,3.12730977067865,-1.80582303362128,-5.5010850188396,-2.94452017631276,-5.85890300823459,-8.46439694505129,-4.62023427479993,14.1428935066037,18.3558272191913,-1.73329462660001,-1.06993315402939,-4.70880934179391,-0.151123807111541,-4.77113389143903,0.675907480015115,-2.6647564538584,-1.3297978578099,5.63757904592897,11.3236390850576,-2.61556136877455,-0.0347601473210194,-2.50507062531703,-5.26125636308284,-4.74365080778405,2.58913709548868,-2.84004428574341,12.1302781479385,-6.46615213580926,12.7470023128745,12.7438487551495,8.80483623747781,8.50143797074935,10.8655728340583,-7.104233338075,-5.32184877052437,-1.8660646479144,6.13116476261515,10.3021859463106,9.24127742020262,4.73567178724962,-4.49008227957118,3.1747804892331,-3.55863230276793,1.87979835512575,6.75597211771058,10.5866981211306,14.1889146089246,8.78803790137446,12.5762580633396,3.14342502504986,-3.89525572562209,9.12422942986698,10.6279765720435,16.266235611379,-4.83070259151127,-1.0783852634399,-4.90885890313688,-2.06219570730306,-5.78832049434894,0.207833130693969,-0.551823228744815,1.82549025799274,-1.21350884707891,10.5778953673805,3.3749791167549,-4.53666317697435,7.79159784040135,2.09140765391403,-1.47754577895506,7.89138899435684,4.60156466345066,-1.08122976385152,7.67539292496405,6.34005390592235,-7.51217717476415,-2.99165270251152,-5.15207831439289,1.08006978718264,-0.891771508827106,-6.00592168518667,-4.48741318536457,-5.80601171612977,-5.12005439959537,-6.80105922791035,-2.83520529103345,-2.6444056958997,-7.76551143611679,-2.96680273168556,2.76354292438263,2.08324193464456,-4.6922122804141,-0.898585786291109,-3.78038167204926,6.93258526645897,-3.07910624131705,6.08626268290659,-7.46634575651482,-1.11096438889517,-3.96771736256008,7.5952294906612,7.07966247177744,5.48814891175547,6.81809303184661,8.51251179392559
"HOXB6",-7.25148837419934,-6.20054699270297,2.75260445029003,-1.4492148753884,-14.1199728607628,-1.50153851665765,-8.80968683558189,-3.24220924797539,-12.8136757520419,-4.74159481872018,-0.491081117008423,-6.92911107320176,-3.96121069794254,-11.1077261446939,10.2165810840084,-6.43008747830321,-1.47620851404524,-8.15981468448562,-5.29616919516922,-5.40837773269785,17.3216439732978,-13.4394437197884,14.6359290464292,7.55792994802669,6.0684347776007,-6.12707984987807,-11.5538044148787,-8.1860913740401,2.92368813673457,-4.65350629701925,8.00197721746576,-14.5027482226006,-7.40556249699684,-4.6138877016766,10.2305182341143,-10.3287752170861,-2.32869114092769,-11.5136231115919,-10.3977745178407,-8.85360088858273,-11.6608863364214,-6.22658496377708,-4.63861783262043,-10.4699083755289,-10.4142072999845,-8.95989154189124,1.5414725544709,14.4077924403289,6.15725947454783,-14.4479674643613,-5.49212954356415,4.72579003122181,13.1811285365134,14.9402385131362,15.2743989227443,14.2511150256363,19.7579015545412,22.5981103430563,9.45613689692698,-8.09599676056942,17.5317086302422,22.4336737557976,-1.54159098360983,3.42540299829009,12.206463212092,14.6326243220417,12.6584351675104,16.5598344249061,-9.39305902003428,-6.08515258090729,-15.8200726472831,13.3814191481672,2.47116449324469,-4.13824081231801,1.20130506833676,-6.65712746214646,-3.1869523399815,-5.97267096667865,-20.0047092795778,6.1903034973581,-6.74573747356254,-9.84799543363687,-5.26026347286315,-8.72536728295198,-16.7700054295042,-9.19766298226996,21.0381858477768,23.6220737139736,-1.21470315252691,-0.778236409753686,-1.76980945861986,3.91074155774662,-4.43672554389429,0.0725102246865507,-4.96706096051352,-1.76695709005091,8.7963887583397,18.4890493505076,-0.486319871118971,3.37424025147559,-2.75246497169335,-11.3513389181364,-9.94098644550315,7.05770437274243,-3.90895644752778,15.3885344618971,-11.8897688883555,18.8133681737507,20.348314883742,17.0419539450086,15.9784209620417,21.0417000609161,-8.36108203712966,-12.8319124466398,-1.13139945156087,11.6915522510421,14.9521217639072,16.0839401810055,9.49522284303498,-13.3085064577932,8.22421888082531,-9.92000158046475,2.30912427625255,11.7927756199491,21.7518074827971,18.3050521807653,14.1208027166225,19.4249788919326,5.68895342231706,-6.18792883953807,12.3886087085212,20.538738942486,23.5885174377892,-13.6648995475818,0.143755567476348,-11.4102885284725,-4.33777502154813,-11.3799972383178,1.48370591549217,-0.243286430824003,3.38773846045724,-6.7569210560427,14.8485968169592,4.93192156790062,-4.68091414708434,9.81363417858335,4.38693392818266,-1.62336902296619,15.9367844813514,12.4285790883349,-3.19835513890581,9.24475916942159,7.02011865439747,-13.9542558426205,-11.2666111909517,-9.85963621402759,2.97590664541985,-7.90810467171588,-7.91044724206724,-12.4868699680963,-12.0201003146909,-10.3998377311442,-7.76323275113428,-8.98730403285917,-7.88109718343126,-16.99213448873,-10.0856686688033,6.00304089148446,3.0350656196157,-11.1754005955341,0.894390449763965,-8.56642010469051,12.9980889346205,-5.04308212828302,6.37007169090931,-14.0358168199652,-2.11901947642976,-5.66122501754447,12.1470963007352,15.567901548308,6.62008399935859,9.05200213296932,15.3217975423777
